Año_x,Trimestre_x,Provincia_x,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Item,Año_y,Trimestre_y,Provincia_y,Accesos por cada 100 hogares
2015,4,Mendoza,153.293,13.030,2.572,38,1.874,170.807,2015Mendoza,2015.0,1.0,Mendoza,"32,37"
2015,4,Misiones,60.252,32.533,48,5,15.0,92.853,2015Misiones,2015.0,4.0,Misiones,"28,69"
2015,4,Misiones,60.252,32.533,48,5,15.0,92.853,2015Misiones,2015.0,3.0,Misiones,"28,31"
2015,4,Misiones,60.252,32.533,48,5,15.0,92.853,2015Misiones,2015.0,2.0,Misiones,"27,35"
2015,4,Misiones,60.252,32.533,48,5,15.0,92.853,2015Misiones,2015.0,1.0,Misiones,"26,31"
2015,4,Neuquén,51.680,38.902,1.048,12.934,2.852,107.416,2015Neuquén,2015.0,4.0,Neuquén,"58,29"
2015,4,Neuquén,51.680,38.902,1.048,12.934,2.852,107.416,2015Neuquén,2015.0,3.0,Neuquén,"54,6"
2015,4,Neuquén,51.680,38.902,1.048,12.934,2.852,107.416,2015Neuquén,2015.0,2.0,Neuquén,"53,12"
2015,4,Neuquén,51.680,38.902,1.048,12.934,2.852,107.416,2015Neuquén,2015.0,1.0,Neuquén,"51,95"
2015,4,Río Negro,66.851,27.221,915,3.407,1.328,99.722,2015Río Negro,2015.0,4.0,Río Negro,"46,44"
2015,4,Río Negro,66.851,27.221,915,3.407,1.328,99.722,2015Río Negro,2015.0,3.0,Río Negro,"46,39"
2015,4,Río Negro,66.851,27.221,915,3.407,1.328,99.722,2015Río Negro,2015.0,2.0,Río Negro,"45,98"
2015,4,Río Negro,66.851,27.221,915,3.407,1.328,99.722,2015Río Negro,2015.0,1.0,Río Negro,"45,33"
2015,4,Salta,78.744,22.446,47,129,554.0,101.920,2015Salta,2015.0,4.0,Salta,"31,59"
2015,4,Salta,78.744,22.446,47,129,554.0,101.920,2015Salta,2015.0,3.0,Salta,"31,18"
2015,4,Salta,78.744,22.446,47,129,554.0,101.920,2015Salta,2015.0,2.0,Salta,"30,46"
2015,4,Salta,78.744,22.446,47,129,554.0,101.920,2015Salta,2015.0,1.0,Salta,"30,01"
2015,4,San Juan,48.670,451,770,1.230,908.0,52.029,2015San Juan,2015.0,4.0,San Juan,"27,66"
2015,4,San Juan,48.670,451,770,1.230,908.0,52.029,2015San Juan,2015.0,3.0,San Juan,"27,67"
2015,4,San Juan,48.670,451,770,1.230,908.0,52.029,2015San Juan,2015.0,2.0,San Juan,"27,64"
2015,4,San Juan,48.670,451,770,1.230,908.0,52.029,2015San Juan,2015.0,1.0,San Juan,"27,55"
2015,4,San Luis,11.432,1.025,354,30,377.0,13.218,2015San Luis,2015.0,4.0,San Luis,"9,71"
2015,4,San Luis,11.432,1.025,354,30,377.0,13.218,2015San Luis,2015.0,3.0,San Luis,"9,71"
2015,4,San Luis,11.432,1.025,354,30,377.0,13.218,2015San Luis,2015.0,2.0,San Luis,"9,71"
2015,4,San Luis,11.432,1.025,354,30,377.0,13.218,2015San Luis,2015.0,1.0,San Luis,"9,72"
2015,4,Santa Cruz,15.614,2.723,396,5.261,2.409,26.403,2015Santa Cruz,2015.0,4.0,Santa Cruz,"27,74"
2015,4,Santa Cruz,15.614,2.723,396,5.261,2.409,26.403,2015Santa Cruz,2015.0,3.0,Santa Cruz,"27,61"
2015,4,Santa Cruz,15.614,2.723,396,5.261,2.409,26.403,2015Santa Cruz,2015.0,2.0,Santa Cruz,"27,07"
2015,4,Santa Cruz,15.614,2.723,396,5.261,2.409,26.403,2015Santa Cruz,2015.0,1.0,Santa Cruz,"27,99"
2015,4,Santa Fe,339.843,212.911,2.885,4.596,1.437,561.672,2015Santa Fe,2015.0,4.0,Santa Fe,"52,61"
2015,4,Santa Fe,339.843,212.911,2.885,4.596,1.437,561.672,2015Santa Fe,2015.0,3.0,Santa Fe,"52,15"
2015,4,Santa Fe,339.843,212.911,2.885,4.596,1.437,561.672,2015Santa Fe,2015.0,2.0,Santa Fe,"51,18"
2015,4,Santa Fe,339.843,212.911,2.885,4.596,1.437,561.672,2015Santa Fe,2015.0,1.0,Santa Fe,"50,24"
2015,4,Santiago Del Estero,33.582,4.365,19,1.139,30.0,39.135,2015Santiago Del Estero,2015.0,4.0,Santiago Del Estero,17
2015,4,Santiago Del Estero,33.582,4.365,19,1.139,30.0,39.135,2015Santiago Del Estero,2015.0,3.0,Santiago Del Estero,"17,12"
2015,4,Santiago Del Estero,33.582,4.365,19,1.139,30.0,39.135,2015Santiago Del Estero,2015.0,2.0,Santiago Del Estero,"17,11"
2015,4,Santiago Del Estero,33.582,4.365,19,1.139,30.0,39.135,2015Santiago Del Estero,2015.0,1.0,Santiago Del Estero,"17,06"
2015,4,Tierra Del Fuego,22.636,4.301,665,1,2.35,29.953,2015Tierra Del Fuego,2015.0,4.0,Tierra Del Fuego,"66,46"
2015,4,Tierra Del Fuego,22.636,4.301,665,1,2.35,29.953,2015Tierra Del Fuego,2015.0,3.0,Tierra Del Fuego,"74,86"
2015,4,Tierra Del Fuego,22.636,4.301,665,1,2.35,29.953,2015Tierra Del Fuego,2015.0,2.0,Tierra Del Fuego,"74,51"
2015,4,Tierra Del Fuego,22.636,4.301,665,1,2.35,29.953,2015Tierra Del Fuego,2015.0,1.0,Tierra Del Fuego,"74,23"
2015,4,Tucumán,144.188,1.653,116,88,50.0,146.095,2015Tucumán,2015.0,4.0,Tucumán,"37,06"
2015,4,Tucumán,144.188,1.653,116,88,50.0,146.095,2015Tucumán,2015.0,3.0,Tucumán,"36,61"
2015,4,Tucumán,144.188,1.653,116,88,50.0,146.095,2015Tucumán,2015.0,2.0,Tucumán,"35,69"
2015,4,Tucumán,144.188,1.653,116,88,50.0,146.095,2015Tucumán,2015.0,1.0,Tucumán,"35,08"
2015,3,Buenos Aires,1.585.467,1.183.894,113.590,19.989,25.825,2.928.765,2015Buenos Aires,2015.0,4.0,Buenos Aires,"58,29"
2015,3,Buenos Aires,1.585.467,1.183.894,113.590,19.989,25.825,2.928.765,2015Buenos Aires,2015.0,3.0,Buenos Aires,"57,69"
2015,3,Buenos Aires,1.585.467,1.183.894,113.590,19.989,25.825,2.928.765,2015Buenos Aires,2015.0,2.0,Buenos Aires,"56,8"
2015,3,Buenos Aires,1.585.467,1.183.894,113.590,19.989,25.825,2.928.765,2015Buenos Aires,2015.0,1.0,Buenos Aires,"56,37"
2015,3,Capital Federal,454.815,871.262,30.974,2.229,12.788,1.372.068,2015Capital Federal,2015.0,4.0,Capital Federal,"118,13"
2015,3,Capital Federal,454.815,871.262,30.974,2.229,12.788,1.372.068,2015Capital Federal,2015.0,3.0,Capital Federal,"118,29"
2015,3,Capital Federal,454.815,871.262,30.974,2.229,12.788,1.372.068,2015Capital Federal,2015.0,2.0,Capital Federal,"116,07"
2015,3,Capital Federal,454.815,871.262,30.974,2.229,12.788,1.372.068,2015Capital Federal,2015.0,1.0,Capital Federal,"114,9"
2015,3,Catamarca,25.801,242,15,1,34.0,26.093,2015Catamarca,2015.0,4.0,Catamarca,"26,24"
2015,3,Catamarca,25.801,242,15,1,34.0,26.093,2015Catamarca,2015.0,3.0,Catamarca,"25,86"
2015,3,Catamarca,25.801,242,15,1,34.0,26.093,2015Catamarca,2015.0,2.0,Catamarca,"25,45"
2015,3,Catamarca,25.801,242,15,1,34.0,26.093,2015Catamarca,2015.0,1.0,Catamarca,"25,11"
2015,3,Chaco,56.282,28.809,186,52,41.0,85.370,2015Chaco,2015.0,4.0,Chaco,"28,35"
2015,3,Chaco,56.282,28.809,186,52,41.0,85.370,2015Chaco,2015.0,3.0,Chaco,"27,96"
2015,3,Chaco,56.282,28.809,186,52,41.0,85.370,2015Chaco,2015.0,2.0,Chaco,"27,46"
2015,3,Chaco,56.282,28.809,186,52,41.0,85.370,2015Chaco,2015.0,1.0,Chaco,"26,65"
2015,3,Chubut,43.964,792,916,13.408,4.803,63.883,2015Chubut,2015.0,4.0,Chubut,"36,89"
2015,3,Chubut,43.964,792,916,13.408,4.803,63.883,2015Chubut,2015.0,3.0,Chubut,"36,81"
2015,3,Chubut,43.964,792,916,13.408,4.803,63.883,2015Chubut,2015.0,2.0,Chubut,"36,58"
2015,3,Chubut,43.964,792,916,13.408,4.803,63.883,2015Chubut,2015.0,1.0,Chubut,"37,61"
2015,3,Córdoba,351.692,264.055,1.450,5.412,389.0,622.998,2015Córdoba,2015.0,4.0,Córdoba,"57,36"
2015,3,Córdoba,351.692,264.055,1.450,5.412,389.0,622.998,2015Córdoba,2015.0,3.0,Córdoba,"57,08"
2015,3,Córdoba,351.692,264.055,1.450,5.412,389.0,622.998,2015Córdoba,2015.0,2.0,Córdoba,"55,87"
2015,3,Córdoba,351.692,264.055,1.450,5.412,389.0,622.998,2015Córdoba,2015.0,1.0,Córdoba,"54,7"
2015,3,Corrientes,55.792,27.604,176,1.340,47.0,84.959,2015Corrientes,2015.0,4.0,Corrientes,"30,34"
2015,3,Corrientes,55.792,27.604,176,1.340,47.0,84.959,2015Corrientes,2015.0,3.0,Corrientes,"30,17"
2015,3,Corrientes,55.792,27.604,176,1.340,47.0,84.959,2015Corrientes,2015.0,2.0,Corrientes,"29,58"
2015,3,Corrientes,55.792,27.604,176,1.340,47.0,84.959,2015Corrientes,2015.0,1.0,Corrientes,"28,95"
2015,3,Entre Ríos,113.909,51.945,122,6.261,197.0,172.434,2015Entre Ríos,2015.0,4.0,Entre Ríos,"44,11"
2015,3,Entre Ríos,113.909,51.945,122,6.261,197.0,172.434,2015Entre Ríos,2015.0,3.0,Entre Ríos,"43,68"
2015,3,Entre Ríos,113.909,51.945,122,6.261,197.0,172.434,2015Entre Ríos,2015.0,2.0,Entre Ríos,"42,93"
2015,3,Entre Ríos,113.909,51.945,122,6.261,197.0,172.434,2015Entre Ríos,2015.0,1.0,Entre Ríos,"42,07"
2015,3,Formosa,21.573,5.264,2,899,14.0,27.752,2015Formosa,2015.0,4.0,Formosa,"19,07"
2015,3,Formosa,21.573,5.264,2,899,14.0,27.752,2015Formosa,2015.0,3.0,Formosa,"18,84"
2015,3,Formosa,21.573,5.264,2,899,14.0,27.752,2015Formosa,2015.0,2.0,Formosa,"18,36"
2015,3,Formosa,21.573,5.264,2,899,14.0,27.752,2015Formosa,2015.0,1.0,Formosa,"18,12"
2015,3,Jujuy,32.598,6.895,22,- 0,35.0,39.550,2015Jujuy,2015.0,4.0,Jujuy,"21,47"
2015,3,Jujuy,32.598,6.895,22,- 0,35.0,39.550,2015Jujuy,2015.0,3.0,Jujuy,"21,27"
2015,3,Jujuy,32.598,6.895,22,- 0,35.0,39.550,2015Jujuy,2015.0,2.0,Jujuy,"20,29"
2015,3,Jujuy,32.598,6.895,22,- 0,35.0,39.550,2015Jujuy,2015.0,1.0,Jujuy,"19,69"
2015,3,La Pampa,12.755,41.886,4.078,6.195,557.0,65.471,2015La Pampa,2015.0,4.0,La Pampa,"58,76"
2015,3,La Pampa,12.755,41.886,4.078,6.195,557.0,65.471,2015La Pampa,2015.0,3.0,La Pampa,"57,96"
2015,3,La Pampa,12.755,41.886,4.078,6.195,557.0,65.471,2015La Pampa,2015.0,2.0,La Pampa,"56,71"
2015,3,La Pampa,12.755,41.886,4.078,6.195,557.0,65.471,2015La Pampa,2015.0,1.0,La Pampa,"55,51"
2015,3,La Rioja,16.725,- 0,16,2,28.0,16.771,2015La Rioja,2015.0,4.0,La Rioja,"17,32"
2015,3,La Rioja,16.725,- 0,16,2,28.0,16.771,2015La Rioja,2015.0,3.0,La Rioja,"17,15"
2015,3,La Rioja,16.725,- 0,16,2,28.0,16.771,2015La Rioja,2015.0,2.0,La Rioja,"16,88"
2015,3,La Rioja,16.725,- 0,16,2,28.0,16.771,2015La Rioja,2015.0,1.0,La Rioja,"16,7"
2015,3,Mendoza,153.299,13.030,2.572,42,1.88,170.823,2015Mendoza,2015.0,4.0,Mendoza,"32,49"
2015,3,Mendoza,153.299,13.030,2.572,42,1.88,170.823,2015Mendoza,2015.0,3.0,Mendoza,"32,49"
2015,3,Mendoza,153.299,13.030,2.572,42,1.88,170.823,2015Mendoza,2015.0,2.0,Mendoza,"32,49"
2015,3,Mendoza,153.299,13.030,2.572,42,1.88,170.823,2015Mendoza,2015.0,1.0,Mendoza,"32,37"
2015,3,Misiones,59.921,31.635,46,5,15.0,91.622,2015Misiones,2015.0,4.0,Misiones,"28,69"
2015,3,Misiones,59.921,31.635,46,5,15.0,91.622,2015Misiones,2015.0,3.0,Misiones,"28,31"
2015,3,Misiones,59.921,31.635,46,5,15.0,91.622,2015Misiones,2015.0,2.0,Misiones,"27,35"
2015,3,Misiones,59.921,31.635,46,5,15.0,91.622,2015Misiones,2015.0,1.0,Misiones,"26,31"
2015,3,Neuquén,47.102,36.620,1.045,13.051,2.798,100.616,2015Neuquén,2015.0,4.0,Neuquén,"58,29"
2015,3,Neuquén,47.102,36.620,1.045,13.051,2.798,100.616,2015Neuquén,2015.0,3.0,Neuquén,"54,6"
2015,3,Neuquén,47.102,36.620,1.045,13.051,2.798,100.616,2015Neuquén,2015.0,2.0,Neuquén,"53,12"
2015,3,Neuquén,47.102,36.620,1.045,13.051,2.798,100.616,2015Neuquén,2015.0,1.0,Neuquén,"51,95"
2015,3,Río Negro,66.806,27.130,917,3.415,1.346,99.614,2015Río Negro,2015.0,4.0,Río Negro,"46,44"
2015,3,Río Negro,66.806,27.130,917,3.415,1.346,99.614,2015Río Negro,2015.0,3.0,Río Negro,"46,39"
2015,3,Río Negro,66.806,27.130,917,3.415,1.346,99.614,2015Río Negro,2015.0,2.0,Río Negro,"45,98"
2015,3,Río Negro,66.806,27.130,917,3.415,1.346,99.614,2015Río Negro,2015.0,1.0,Río Negro,"45,33"
2015,3,Salta,78.064,21.688,47,129,645.0,100.573,2015Salta,2015.0,4.0,Salta,"31,59"
2015,3,Salta,78.064,21.688,47,129,645.0,100.573,2015Salta,2015.0,3.0,Salta,"31,18"
2015,3,Salta,78.064,21.688,47,129,645.0,100.573,2015Salta,2015.0,2.0,Salta,"30,46"
2015,3,Salta,78.064,21.688,47,129,645.0,100.573,2015Salta,2015.0,1.0,Salta,"30,01"
2015,3,San Juan,48.670,451,770,1.231,908.0,52.030,2015San Juan,2015.0,4.0,San Juan,"27,66"
2015,3,San Juan,48.670,451,770,1.231,908.0,52.030,2015San Juan,2015.0,3.0,San Juan,"27,67"
2015,3,San Juan,48.670,451,770,1.231,908.0,52.030,2015San Juan,2015.0,2.0,San Juan,"27,64"
2015,3,San Juan,48.670,451,770,1.231,908.0,52.030,2015San Juan,2015.0,1.0,San Juan,"27,55"
2015,3,San Luis,11.432,1.025,354,31,377.0,13.219,2015San Luis,2015.0,4.0,San Luis,"9,71"
2015,3,San Luis,11.432,1.025,354,31,377.0,13.219,2015San Luis,2015.0,3.0,San Luis,"9,71"
2015,3,San Luis,11.432,1.025,354,31,377.0,13.219,2015San Luis,2015.0,2.0,San Luis,"9,71"
2015,3,San Luis,11.432,1.025,354,31,377.0,13.219,2015San Luis,2015.0,1.0,San Luis,"9,72"
2015,3,Santa Cruz,15.540,2.718,396,5.226,2.391,26.271,2015Santa Cruz,2015.0,4.0,Santa Cruz,"27,74"
2015,3,Santa Cruz,15.540,2.718,396,5.226,2.391,26.271,2015Santa Cruz,2015.0,3.0,Santa Cruz,"27,61"
2015,3,Santa Cruz,15.540,2.718,396,5.226,2.391,26.271,2015Santa Cruz,2015.0,2.0,Santa Cruz,"27,07"
2015,3,Santa Cruz,15.540,2.718,396,5.226,2.391,26.271,2015Santa Cruz,2015.0,1.0,Santa Cruz,"27,99"
2015,3,Santa Fe,337.042,209.673,4.169,4.426,1.428,556.738,2015Santa Fe,2015.0,4.0,Santa Fe,"52,61"
2015,3,Santa Fe,337.042,209.673,4.169,4.426,1.428,556.738,2015Santa Fe,2015.0,3.0,Santa Fe,"52,15"
2015,3,Santa Fe,337.042,209.673,4.169,4.426,1.428,556.738,2015Santa Fe,2015.0,2.0,Santa Fe,"51,18"
2015,3,Santa Fe,337.042,209.673,4.169,4.426,1.428,556.738,2015Santa Fe,2015.0,1.0,Santa Fe,"50,24"
2015,3,Santiago Del Estero,33.886,4.365,19,1.097,30.0,39.397,2015Santiago Del Estero,2015.0,4.0,Santiago Del Estero,17
2015,3,Santiago Del Estero,33.886,4.365,19,1.097,30.0,39.397,2015Santiago Del Estero,2015.0,3.0,Santiago Del Estero,"17,12"
2015,3,Santiago Del Estero,33.886,4.365,19,1.097,30.0,39.397,2015Santiago Del Estero,2015.0,2.0,Santiago Del Estero,"17,11"
2015,3,Santiago Del Estero,33.886,4.365,19,1.097,30.0,39.397,2015Santiago Del Estero,2015.0,1.0,Santiago Del Estero,"17,06"
2015,3,Tierra Del Fuego,22.636,8.085,665,1,2.35,33.737,2015Tierra Del Fuego,2015.0,4.0,Tierra Del Fuego,"66,46"
2015,3,Tierra Del Fuego,22.636,8.085,665,1,2.35,33.737,2015Tierra Del Fuego,2015.0,3.0,Tierra Del Fuego,"74,86"
2015,3,Tierra Del Fuego,22.636,8.085,665,1,2.35,33.737,2015Tierra Del Fuego,2015.0,2.0,Tierra Del Fuego,"74,51"
2015,3,Tierra Del Fuego,22.636,8.085,665,1,2.35,33.737,2015Tierra Del Fuego,2015.0,1.0,Tierra Del Fuego,"74,23"
2015,3,Tucumán,142.925,1.135,116,88,50.0,144.314,2015Tucumán,2015.0,4.0,Tucumán,"37,06"
2015,3,Tucumán,142.925,1.135,116,88,50.0,144.314,2015Tucumán,2015.0,3.0,Tucumán,"36,61"
2015,3,Tucumán,142.925,1.135,116,88,50.0,144.314,2015Tucumán,2015.0,2.0,Tucumán,"35,69"
2015,3,Tucumán,142.925,1.135,116,88,50.0,144.314,2015Tucumán,2015.0,1.0,Tucumán,"35,08"
2015,2,Buenos Aires,1.581.770,1.141.052,115.660,19.268,26.04,2.883.790,2015Buenos Aires,2015.0,4.0,Buenos Aires,"58,29"
2015,2,Buenos Aires,1.581.770,1.141.052,115.660,19.268,26.04,2.883.790,2015Buenos Aires,2015.0,3.0,Buenos Aires,"57,69"
2015,2,Buenos Aires,1.581.770,1.141.052,115.660,19.268,26.04,2.883.790,2015Buenos Aires,2015.0,2.0,Buenos Aires,"56,8"
2015,2,Buenos Aires,1.581.770,1.141.052,115.660,19.268,26.04,2.883.790,2015Buenos Aires,2015.0,1.0,Buenos Aires,"56,37"
2015,2,Capital Federal,453.178,858.342,19.786,2.172,12.806,1.346.284,2015Capital Federal,2015.0,4.0,Capital Federal,"118,13"
2015,2,Capital Federal,453.178,858.342,19.786,2.172,12.806,1.346.284,2015Capital Federal,2015.0,3.0,Capital Federal,"118,29"
2015,2,Capital Federal,453.178,858.342,19.786,2.172,12.806,1.346.284,2015Capital Federal,2015.0,2.0,Capital Federal,"116,07"
2015,2,Capital Federal,453.178,858.342,19.786,2.172,12.806,1.346.284,2015Capital Federal,2015.0,1.0,Capital Federal,"114,9"
2015,2,Catamarca,25.387,242,15,1,34.0,25.679,2015Catamarca,2015.0,4.0,Catamarca,"26,24"
2015,2,Catamarca,25.387,242,15,1,34.0,25.679,2015Catamarca,2015.0,3.0,Catamarca,"25,86"
2015,2,Catamarca,25.387,242,15,1,34.0,25.679,2015Catamarca,2015.0,2.0,Catamarca,"25,45"
2015,2,Catamarca,25.387,242,15,1,34.0,25.679,2015Catamarca,2015.0,1.0,Catamarca,"25,11"
2015,2,Chaco,55.767,27.809,179,52,41.0,83.848,2015Chaco,2015.0,4.0,Chaco,"28,35"
2015,2,Chaco,55.767,27.809,179,52,41.0,83.848,2015Chaco,2015.0,3.0,Chaco,"27,96"
2015,2,Chaco,55.767,27.809,179,52,41.0,83.848,2015Chaco,2015.0,2.0,Chaco,"27,46"
2015,2,Chaco,55.767,27.809,179,52,41.0,83.848,2015Chaco,2015.0,1.0,Chaco,"26,65"
2015,2,Chubut,43.949,762,916,13.055,4.803,63.485,2015Chubut,2015.0,4.0,Chubut,"36,89"
2015,2,Chubut,43.949,762,916,13.055,4.803,63.485,2015Chubut,2015.0,3.0,Chubut,"36,81"
2015,2,Chubut,43.949,762,916,13.055,4.803,63.485,2015Chubut,2015.0,2.0,Chubut,"36,58"
2015,2,Chubut,43.949,762,916,13.055,4.803,63.485,2015Chubut,2015.0,1.0,Chubut,"37,61"
2015,2,Córdoba,348.130,255.596,435,5.199,386.0,609.746,2015Córdoba,2015.0,4.0,Córdoba,"57,36"
2015,2,Córdoba,348.130,255.596,435,5.199,386.0,609.746,2015Córdoba,2015.0,3.0,Córdoba,"57,08"
2015,2,Córdoba,348.130,255.596,435,5.199,386.0,609.746,2015Córdoba,2015.0,2.0,Córdoba,"55,87"
2015,2,Córdoba,348.130,255.596,435,5.199,386.0,609.746,2015Córdoba,2015.0,1.0,Córdoba,"54,7"
2015,2,Corrientes,55.238,26.553,157,1.321,47.0,83.316,2015Corrientes,2015.0,4.0,Corrientes,"30,34"
2015,2,Corrientes,55.238,26.553,157,1.321,47.0,83.316,2015Corrientes,2015.0,3.0,Corrientes,"30,17"
2015,2,Corrientes,55.238,26.553,157,1.321,47.0,83.316,2015Corrientes,2015.0,2.0,Corrientes,"29,58"
2015,2,Corrientes,55.238,26.553,157,1.321,47.0,83.316,2015Corrientes,2015.0,1.0,Corrientes,"28,95"
2015,2,Entre Ríos,113.378,49.767,119,6.031,197.0,169.492,2015Entre Ríos,2015.0,4.0,Entre Ríos,"44,11"
2015,2,Entre Ríos,113.378,49.767,119,6.031,197.0,169.492,2015Entre Ríos,2015.0,3.0,Entre Ríos,"43,68"
2015,2,Entre Ríos,113.378,49.767,119,6.031,197.0,169.492,2015Entre Ríos,2015.0,2.0,Entre Ríos,"42,93"
2015,2,Entre Ríos,113.378,49.767,119,6.031,197.0,169.492,2015Entre Ríos,2015.0,1.0,Entre Ríos,"42,07"
2015,2,Formosa,21.097,5.164,2,737,50.0,27.050,2015Formosa,2015.0,4.0,Formosa,"19,07"
2015,2,Formosa,21.097,5.164,2,737,50.0,27.050,2015Formosa,2015.0,3.0,Formosa,"18,84"
2015,2,Formosa,21.097,5.164,2,737,50.0,27.050,2015Formosa,2015.0,2.0,Formosa,"18,36"
2015,2,Formosa,21.097,5.164,2,737,50.0,27.050,2015Formosa,2015.0,1.0,Formosa,"18,12"
2015,2,Jujuy,32.183,5.482,22,- 0,35.0,37.722,2015Jujuy,2015.0,4.0,Jujuy,"21,47"
2015,2,Jujuy,32.183,5.482,22,- 0,35.0,37.722,2015Jujuy,2015.0,3.0,Jujuy,"21,27"
2015,2,Jujuy,32.183,5.482,22,- 0,35.0,37.722,2015Jujuy,2015.0,2.0,Jujuy,"20,29"
2015,2,Jujuy,32.183,5.482,22,- 0,35.0,37.722,2015Jujuy,2015.0,1.0,Jujuy,"19,69"
2015,2,La Pampa,12.756,40.825,3.719,6.190,562.0,64.052,2015La Pampa,2015.0,4.0,La Pampa,"58,76"
2015,2,La Pampa,12.756,40.825,3.719,6.190,562.0,64.052,2015La Pampa,2015.0,3.0,La Pampa,"57,96"
2015,2,La Pampa,12.756,40.825,3.719,6.190,562.0,64.052,2015La Pampa,2015.0,2.0,La Pampa,"56,71"
2015,2,La Pampa,12.756,40.825,3.719,6.190,562.0,64.052,2015La Pampa,2015.0,1.0,La Pampa,"55,51"
2015,2,La Rioja,16.463,- 0,16,2,28.0,16.509,2015La Rioja,2015.0,4.0,La Rioja,"17,32"
2015,2,La Rioja,16.463,- 0,16,2,28.0,16.509,2015La Rioja,2015.0,3.0,La Rioja,"17,15"
2015,2,La Rioja,16.463,- 0,16,2,28.0,16.509,2015La Rioja,2015.0,2.0,La Rioja,"16,88"
2015,2,La Rioja,16.463,- 0,16,2,28.0,16.509,2015La Rioja,2015.0,1.0,La Rioja,"16,7"
2015,2,Mendoza,153.301,13.030,2.572,38,1.882,170.823,2015Mendoza,2015.0,4.0,Mendoza,"32,49"
2015,2,Mendoza,153.301,13.030,2.572,38,1.882,170.823,2015Mendoza,2015.0,3.0,Mendoza,"32,49"
2015,2,Mendoza,153.301,13.030,2.572,38,1.882,170.823,2015Mendoza,2015.0,2.0,Mendoza,"32,49"
2015,2,Mendoza,153.301,13.030,2.572,38,1.882,170.823,2015Mendoza,2015.0,1.0,Mendoza,"32,37"
2015,2,Misiones,59.179,29.283,37,5,15.0,88.519,2015Misiones,2015.0,4.0,Misiones,"28,69"
2015,2,Misiones,59.179,29.283,37,5,15.0,88.519,2015Misiones,2015.0,3.0,Misiones,"28,31"
2015,2,Misiones,59.179,29.283,37,5,15.0,88.519,2015Misiones,2015.0,2.0,Misiones,"27,35"
2015,2,Misiones,59.179,29.283,37,5,15.0,88.519,2015Misiones,2015.0,1.0,Misiones,"26,31"
2015,2,Neuquén,47.078,34.183,1.044,12.781,2.799,97.885,2015Neuquén,2015.0,4.0,Neuquén,"58,29"
2015,2,Neuquén,47.078,34.183,1.044,12.781,2.799,97.885,2015Neuquén,2015.0,3.0,Neuquén,"54,6"
2015,2,Neuquén,47.078,34.183,1.044,12.781,2.799,97.885,2015Neuquén,2015.0,2.0,Neuquén,"53,12"
2015,2,Neuquén,47.078,34.183,1.044,12.781,2.799,97.885,2015Neuquén,2015.0,1.0,Neuquén,"51,95"
2015,2,Río Negro,66.738,26.268,916,3.457,1.348,98.727,2015Río Negro,2015.0,4.0,Río Negro,"46,44"
2015,2,Río Negro,66.738,26.268,916,3.457,1.348,98.727,2015Río Negro,2015.0,3.0,Río Negro,"46,39"
2015,2,Río Negro,66.738,26.268,916,3.457,1.348,98.727,2015Río Negro,2015.0,2.0,Río Negro,"45,98"
2015,2,Río Negro,66.738,26.268,916,3.457,1.348,98.727,2015Río Negro,2015.0,1.0,Río Negro,"45,33"
2015,2,Salta,77.214,20.297,47,129,580.0,98.267,2015Salta,2015.0,4.0,Salta,"31,59"
2015,2,Salta,77.214,20.297,47,129,580.0,98.267,2015Salta,2015.0,3.0,Salta,"31,18"
2015,2,Salta,77.214,20.297,47,129,580.0,98.267,2015Salta,2015.0,2.0,Salta,"30,46"
2015,2,Salta,77.214,20.297,47,129,580.0,98.267,2015Salta,2015.0,1.0,Salta,"30,01"
2015,2,San Juan,48.670,451,770,1.189,908.0,51.988,2015San Juan,2015.0,4.0,San Juan,"27,66"
2015,2,San Juan,48.670,451,770,1.189,908.0,51.988,2015San Juan,2015.0,3.0,San Juan,"27,67"
2015,2,San Juan,48.670,451,770,1.189,908.0,51.988,2015San Juan,2015.0,2.0,San Juan,"27,64"
2015,2,San Juan,48.670,451,770,1.189,908.0,51.988,2015San Juan,2015.0,1.0,San Juan,"27,55"
2015,2,San Luis,11.432,1.025,354,33,377.0,13.221,2015San Luis,2015.0,4.0,San Luis,"9,71"
2015,2,San Luis,11.432,1.025,354,33,377.0,13.221,2015San Luis,2015.0,3.0,San Luis,"9,71"
2015,2,San Luis,11.432,1.025,354,33,377.0,13.221,2015San Luis,2015.0,2.0,San Luis,"9,71"
2015,2,San Luis,11.432,1.025,354,33,377.0,13.221,2015San Luis,2015.0,1.0,San Luis,"9,72"
2015,2,Santa Cruz,15.343,2.707,396,4.917,2.4,25.763,2015Santa Cruz,2015.0,4.0,Santa Cruz,"27,74"
2015,2,Santa Cruz,15.343,2.707,396,4.917,2.4,25.763,2015Santa Cruz,2015.0,3.0,Santa Cruz,"27,61"
2015,2,Santa Cruz,15.343,2.707,396,4.917,2.4,25.763,2015Santa Cruz,2015.0,2.0,Santa Cruz,"27,07"
2015,2,Santa Cruz,15.343,2.707,396,4.917,2.4,25.763,2015Santa Cruz,2015.0,1.0,Santa Cruz,"27,99"
2015,2,Santa Fe,333.117,204.685,2.877,4.320,1.389,546.388,2015Santa Fe,2015.0,4.0,Santa Fe,"52,61"
